id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4rU4TQ59s6Z91flH6bqPKM,Le Roudoudou,0,185067,0,['Gaby Montbreuse'],['1DgyeM38erNK7yB3Tpovwm'],1923,0.599,0.227,10,-14.867,0,0.0646,0.995,4.49E-05,0.129,0.584,78.265,4
4rtmncfRvpBGWCzuH4aReG,Chapter 5.11 - Król Maciuś Pierwszy,0,148700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.764,0.183,2,-19.641,1,0.953,0.827,0,0.194,0.85,62.373,4
4sTmu3dWwFJKfy9H8Hes8D,Chapter 11.13 - Król Maciuś Pierwszy,0,222400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.679,0.176,2,-20.331,1,0.956,0.791,0,0.21,0.623,82.473,4
4t3ELbbYMwp3oUlg3eBOON,Chapter 11.3 - Król Maciuś Pierwszy,0,178800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.628,0.218,1,-19.131,1,0.949,0.781,0,0.173,0.706,168.944,4
4vF3FnNAR8cQFVJNU56EiH,Chapter 5.2 - Król Maciuś na wyspie bezludnej,0,142300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.707,0.264,1,-18.37,1,0.945,0.732,0,0.388,0.785,130.274,1
4wA8Lc7bDNdLfLcfXSrORN,Chapter 5.10 - Król Maciuś na wyspie bezludnej,0,140300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.726,0.226,1,-21.136,1,0.926,0.743,0,0.238,0.6,115.072,3
4xHyPfnrvKvatqt2oj3b4V,I Don't Know Enough About You,0,124056,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.702,0.372,0,-10.667,1,0.0894,0.838,0,0.13,0.661,156.09,4
4xoxTpgNnolA6lk5yIVtmB,Nerón - Remasterizado,0,179987,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/9/1923,0.332,0.291,1,-16.271,1,0.0555,0.995,0.858,0.404,0.593,186.573,4
4yjw9WOa1YJEcJhY1zaFUY,Chapter 7.8 - Król Maciuś na wyspie bezludnej,0,127000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.626,0.246,1,-19.858,1,0.958,0.777,0,0.192,0.671,175.435,5
4zx7EhLMb4sFXLaiUsycTM,Chapter 7.16 - Król Maciuś Pierwszy,0,128500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.74,0.206,1,-18.615,1,0.946,0.825,0,0.281,0.713,86.901,4
50x81sb0gBee8tf30mm8C9,Pelele - Remasterizado,0,164867,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1923,0.394,0.327,1,-20.112,1,0.12,0.993,0.764,0.14,0.779,63.228,4
51aC0HxEnEvhiuCRRXwipW,Si Vous N'aimez Pas Ca,0,145973,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1923,0.564,0.247,7,-16.23,1,0.291,0.992,0,0.201,0.807,76.223,1
52LOYFwwceYeK0A0XCA8CG,C'est Paris,0,201400,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1923,0.496,0.297,2,-16.775,1,0.0816,0.969,0,0.165,0.795,84.278,3
52rqxBsKzlyuWPkZDTryPJ,Ekipa Je Na Nogama,0,117944,0,['FanChants: Navijači Radnički 1923'],['07sKTBUO7zrJgSuJI49drh'],1923,0.406,0.947,11,-4.784,1,0.282,0.905,0.00225,0.821,0.272,129.659,4
53RV0sULomDyKTBNttT8rP,Dejeme Que la Acompañe - Remasterizado,0,176147,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/9/1923,0.433,0.381,3,-8.127,0,0.0433,0.994,0,0.236,0.316,129.194,4
545izoN6zrJPVbxnuWWv6e,Pelele - Remasterizado,0,170667,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/9/1923,0.566,0.312,11,-16.077,0,0.0853,0.996,0.951,0.252,0.762,129.161,4
55ihYpQJAmCxrStWCqbyLz,Y'a Des Loups,0,145427,0,['René De Buxeuil'],['6MtRfuEsJU1oVzFDdEkzRw'],1923,0.511,0.267,0,-17.493,1,0.0862,0.995,0.000242,0.16,0.819,133.22,4
56IGw8Ueo99uF8EL68tbS3,Chapter 8.4 - Król Maciuś Pierwszy,0,128300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.717,0.199,1,-21.058,1,0.935,0.859,0,0.358,0.716,121.787,3
56nYVNAo1pyeR5lNyQDkaw,Linda,0,115069,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.721,0.394,2,-10.624,1,0.0651,0.771,0,0.371,0.675,107.884,4
57XHoje92Ipyz4Df0GOUOL,Chapter 1.14 - Król Maciuś Pierwszy,0,137700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.71,0.227,1,-19.88,1,0.933,0.765,0,0.167,0.782,106.009,3
57qP04a0XuxVWEr6R3zGLs,Chapter 5.5 - Król Maciuś Pierwszy,0,140700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.743,0.209,9,-17.734,1,0.957,0.838,0,0.175,0.714,62.363,5
585egxlMwuhCuYmjTxNYfR,Chapter 7.6 - Król Maciuś Pierwszy,0,141200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.7,0.219,1,-19.869,1,0.944,0.852,0,0.154,0.766,106.258,3
58LT9CAhtNHqn9TkMzkAW7,Chapter 4.7 - Król Maciuś na wyspie bezludnej,0,144900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.716,0.214,1,-20.493,1,0.933,0.727,0,0.176,0.645,113.599,3
59Cp5ks88w0Mm4ebcFQ4NV,Chapter 4.17 - Król Maciuś na wyspie bezludnej,0,134800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.713,0.218,1,-22.376,1,0.947,0.767,0,0.172,0.505,111.296,5
59wHAfTZzQLjlRuki5fQbA,Cariño Eterno Irene - Remasterizado,0,188067,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1923,0.337,0.311,2,-19.693,1,0.0549,0.993,0.977,0.745,0.706,115.48,4
5ARrSlvdYkDxSUbCVHuAsP,Chapter 2.10 - Król Maciuś na wyspie bezludnej,0,156800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.63,0.265,1,-18.999,1,0.958,0.682,0,0.135,0.573,82.641,4
5EQKyJqPvZqunKpZkjCi6d,Chapter 9.9 - Król Maciuś Pierwszy,0,140500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.771,0.31,1,-18.263,1,0.934,0.842,0,0.135,0.732,102.021,4
5FSSXff1OWSrJjAwqavSoh,Chapter 8.3 - Król Maciuś Pierwszy,0,130900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.729,0.25,1,-20.366,1,0.96,0.901,0,0.201,0.65,73.553,4
5FXvCPWRsAVUHWpUHbWfFf,Chapter 7.15 - Król Maciuś na wyspie bezludnej,0,130700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.714,0.205,9,-20.825,1,0.952,0.792,0,0.254,0.73,84.814,4
5G5CFwLItSxfy3lsiaL6D7,La Java - Remasterizado,0,139733,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/9/1923,0.512,0.291,4,-14.599,1,0.0407,0.994,0.944,0.247,0.888,150.63,3
5GUQeC4Yp5G89gxfRPJB4G,Long Live Love Life,0,136800,0,['Hykoski Studios'],['2cHJZtTn8AIEmu0cTJ79YY'],3/25/1923,0.779,0.121,1,-23.027,1,0.0547,0.000591,0.805,0.105,0.335,100.003,4
5GiC69m3f4K9XGoeRPoFK3,Chapter 10.7 - Król Maciuś Pierwszy,0,127000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.692,0.163,1,-21.691,1,0.936,0.636,0,0.174,0.697,104.201,3
5HSWjTyZNButfHqGMsaZye,Chapter 9.17 - Król Maciuś Pierwszy,0,136200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.607,0.26,5,-18.901,0,0.959,0.817,0,0.155,0.818,55.533,3
5JQudS8AGT2Nos1QVEUBoI,Chapter 7.10 - Król Maciuś Pierwszy,0,129000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.709,0.242,1,-19.363,1,0.947,0.904,0,0.185,0.71,84.525,4
5Jof1sZmbxyECx38kRJYI2,Chapter 5.17 - Król Maciuś na wyspie bezludnej,0,145200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.692,0.215,1,-19.861,1,0.958,0.803,0,0.117,0.627,80.067,4
5LSEcWBT8CwGsujnG57X2S,Chapter 3.15 - Król Maciuś Pierwszy,0,134900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.672,0.258,1,-19.831,1,0.957,0.701,0,0.239,0.575,146.275,3
5MWVUgBnOSkpp801NSb5Sd,Chapter 3.11 - Król Maciuś na wyspie bezludnej,0,126300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.745,0.228,1,-20.022,1,0.954,0.845,0,0.154,0.719,78.429,1
5Mj9bYtQgUX6YB1x17eGQB,Chapter 8.13 - Król Maciuś na wyspie bezludnej,0,129000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.632,0.266,9,-19.551,1,0.959,0.829,0,0.144,0.706,84.899,4
5NVr3qEKa1YJiFs4W04JbF,Ose Anna,0,194533,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1923,0.55,0.333,7,-15.12,1,0.0543,0.973,0,0.213,0.822,89.669,4
5NuyKPWpXTY8qMTYBOKuwT,Chapter 10.11 - Król Maciuś Pierwszy,0,135400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.724,0.203,1,-20.626,1,0.933,0.743,0,0.147,0.654,116.754,4
5ODJUdGEDhh5B0XbXfhDlv,Chapter 7.7 - Król Maciuś Pierwszy,0,127500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.634,0.216,1,-20.391,1,0.955,0.832,0,0.268,0.78,71.4,5
5ObPOgSciMFLwNzbAmIC8b,Chapter 5.14 - Król Maciuś na wyspie bezludnej,0,127200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.682,0.219,5,-21.581,0,0.934,0.752,0,0.129,0.697,88.793,3
5PEyCVLsizeRZgF2yErXD7,Chapter 6.6 - Król Maciuś Pierwszy,0,135000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.696,0.263,2,-19.935,1,0.94,0.83,0,0.144,0.786,103.424,3
5POkcJ3NYHw9CAoegeLocV,Chapter 7.5 - Król Maciuś na wyspie bezludnej,0,129000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.671,0.193,5,-20.644,0,0.951,0.748,0,0.232,0.695,76.886,4
5TF8gOanELCdw3j39yD65U,Chapter 7.19 - Król Maciuś Pierwszy,0,126900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.716,0.225,1,-19.579,0,0.958,0.888,0,0.202,0.706,57.713,4
5To3LZIEi3F2Uto6huARlu,Juan de los Santos Arena - Remasterizado,0,140013,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1923,0.345,0.237,6,-19.972,0,0.0527,0.986,0.93,0.168,0.36,62.794,4
5V1jILhJEpC5afQkk5i9en,Chapter 1.19 & Chapter 2.1 - Król Maciuś na wyspie bezludnej,0,139555,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.693,0.233,3,-19.74,0,0.942,0.719,0,0.144,0.598,93.061,4
5WOyBvmzUh0LxG3SaOVM6I,Chapter 1.5 - Król Maciuś Pierwszy,0,127700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.676,0.136,1,-21.697,1,0.945,0.544,0,0.289,0.589,143.381,4
5Y8AU7ECSSnNo0p04IgBDM,Chapter 4.15 - Król Maciuś na wyspie bezludnej,0,131300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.664,0.196,1,-20.948,1,0.959,0.835,0,0.145,0.646,148.797,3
5YT8QBAbpJmZ7KzSli17zu,Chapter 1.12 - Król Maciuś na wyspie bezludnej,0,126000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.62,0.196,9,-21.178,1,0.96,0.588,0,0.334,0.601,80.022,4
5aevhwRAespZx1Zq3h3sLa,Chapter 6.8 - Król Maciuś Pierwszy,0,155100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.717,0.226,6,-17.625,0,0.939,0.838,0,0.142,0.82,127.088,1
5bJVGnzdhvrAbYAEDmHtdG,Chapter 6.12 - Król Maciuś Pierwszy,0,141600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.702,0.275,1,-19.392,1,0.927,0.797,0,0.196,0.726,107.432,3
5dlOpG3YOhOVy3XruwMxYu,Chapter 7.11 - Król Maciuś na wyspie bezludnej,0,143300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.74,0.197,1,-21.339,1,0.953,0.785,0,0.368,0.672,80.1,4
5eDIYdypGIA5QwhOpldU18,Chapter 5.6 - Król Maciuś Pierwszy,0,150100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.672,0.198,9,-19.102,1,0.952,0.757,0,0.195,0.732,96.575,3
5ewZ0TZgNQIoPYticMThAT,Chapter 5.11 - Król Maciuś na wyspie bezludnej,0,134700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.721,0.259,1,-18.785,1,0.931,0.816,0,0.159,0.744,118.244,4
5f5zQytojoUSXcJKSJ4hJO,Put 'Em Down Blues,4,192760,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1923,0.666,0.278,7,-14.148,1,0.0926,0.981,0.405,0.107,0.837,101.729,4
5gj0UeHG0fIwRbhWrqYWmm,Chapter 3.5 - Król Maciuś na wyspie bezludnej,0,125900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.72,0.236,1,-18.551,1,0.904,0.777,0,0.124,0.853,118.223,3
5ibit3V15UeNAxP37fZ5Mz,Chapter 6.18 - Król Maciuś na wyspie bezludnej,0,133100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.718,0.273,1,-20.341,0,0.95,0.688,0,0.175,0.616,95.306,3
5jQd0Gi1DN8dkjro6Pb7FY,Chapter 4.18 - Król Maciuś na wyspie bezludnej,0,127500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.683,0.215,1,-20.809,1,0.957,0.767,0,0.215,0.683,78.888,3
5kY4Yotw4QhL4OCGoJ41NA,Los Ojazos de Mi Suegra - Remasterizado,0,124613,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/9/1923,0.431,0.241,4,-13.486,1,0.0651,0.996,0.877,0.153,0.278,117.048,3
5lTc6Zqkst3MnX4A3sjmSe,Chapter 1.2 - Król Maciuś na wyspie bezludnej,0,127100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.722,0.326,0,-19.035,1,0.92,0.805,0,0.14,0.786,119.519,4
5mrSUdU8K0MbA1HKfzbPCq,Chapter 9.2 - Król Maciuś Pierwszy,0,130200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.718,0.22,1,-18.689,1,0.943,0.814,0,0.123,0.626,125.933,3
5n5KkfpL1H3XrjAjnbaYCd,Chapter 11.2 - Król Maciuś Pierwszy,0,125800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.752,0.256,1,-18.382,1,0.961,0.836,0,0.32,0.718,70.4,4
5nrgo1baweZCJCSa0gx30D,La Ratonera - Remasterizado,0,173067,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/9/1923,0.6,0.329,7,-14.876,1,0.0683,0.994,0.964,0.148,0.564,125.571,4
5pxqId84mSMEZwleYPDa8f,Chapter 6.16 - Król Maciuś Pierwszy,0,128000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.744,0.245,1,-19.341,1,0.945,0.824,0,0.248,0.775,99.76,5
5q6ELaRf0fqEoJdFqSRAIg,Chapter 1.5 - Król Maciuś na wyspie bezludnej,0,132100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.693,0.255,5,-19.086,0,0.944,0.732,0,0.226,0.681,88.862,3
5rjZ5NtvS0rSaRPSrz2T7A,Chapter 3.19 - Król Maciuś Pierwszy,0,127600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.701,0.203,1,-19.799,1,0.959,0.691,0,0.283,0.694,77.194,4
5tsl8pxsL6HtRRSciBaG4o,Guitar Rag - Remastered,0,179841,0,['Sylvester Weaver'],['2m2vWbN6WZU0Mtv569ndeb'],1/12/1923,0.464,0.402,2,-12.477,1,0.029,0.841,0.668,0.189,0.536,109.633,4
5uemj2pIr3sgWxdu3YBzrR,Chapter 5.21 & Chapter 6.1 - Król Maciuś Pierwszy,0,152900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.734,0.262,1,-20.809,1,0.959,0.719,0,0.199,0.691,87.211,4
5vTl1hncnrRsILG2DqMjSf,Chapter 4.15 - Król Maciuś Pierwszy,0,130400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.629,0.157,2,-19.404,1,0.96,0.743,0,0.206,0.691,168.105,3
5wBkFVpjJiuRi8ZomCngAU,Beis Ep,0,414749,0,['Macarti'],['5Vnm5UgicpVHp4AnOiXfLC'],2/6/1923,0.788,0.898,6,-9.377,1,0.0704,6.54E-05,0.843,0.0393,0.77,125.031,4
5yWbsF2psTKCn54ted4uPY,Chapter 10.6 - Król Maciuś Pierwszy,0,144100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.609,0.196,1,-20.288,1,0.939,0.794,0,0.242,0.736,39.922,4
5yv8q7fh8zUVrTFgGpdrod,Chapter 3.8 - Król Maciuś na wyspie bezludnej,0,144400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.616,0.271,1,-16.451,1,0.96,0.872,0,0.183,0.496,75.757,4
62RVE2Glb8bra6zNGwhoMS,Chapter 6.9 - Król Maciuś na wyspie bezludnej,0,134100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.738,0.228,1,-20.247,1,0.953,0.806,0,0.0927,0.69,82.449,3
65tEcWToD6FYZam3nWji0Z,Chapter 8.13 - Król Maciuś Pierwszy,0,137100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.654,0.154,1,-20.636,1,0.955,0.866,0,0.297,0.725,154.303,3
69UqO3iuvdLgnRnWvxzhVt,Chapter 8.10 - Król Maciuś Pierwszy,0,125700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.696,0.181,1,-21.108,1,0.932,0.845,0,0.139,0.789,136.224,3
69XLg8oSMgAc6cizWgGKzn,Chapter 11.7 - Król Maciuś Pierwszy,0,151700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.612,0.216,1,-18.093,1,0.96,0.886,0,0.157,0.728,62.998,4
69onDVt7PCctRLJoBHpE8K,Chapter 3.16 - Król Maciuś Pierwszy,0,134800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.651,0.198,1,-18.724,0,0.908,0.863,0,0.154,0.708,79.064,4
6B23Olc7unlf1u4g7fKcC9,Rien Qu'une Nuit,0,173960,0,['Emma Liebel'],['07QZLQqmOGbPIb0ZzZktkA'],1923,0.219,0.301,3,-14.602,1,0.0457,0.988,7.16E-06,0.159,0.473,77.506,3
6Bao6PuGtRKlSQke4eYvKD,Chapter 9.12 - Król Maciuś Pierwszy,0,133000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.705,0.204,1,-20.11,1,0.941,0.744,0,0.204,0.712,132.666,3
6CzjdQFCMvAUSjJJiXjKB6,Chapter 5.9 - Król Maciuś na wyspie bezludnej,0,126000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.615,0.184,1,-20.849,1,0.956,0.694,0,0.188,0.664,72.394,4
6DIS3aMViX5Fa3TpSn5VZa,Sombras - Remasterizado,0,138173,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1923,0.459,0.129,2,-24.289,1,0.0847,0.995,0.973,0.436,0.727,85.152,3
6DT6nvj99xYdNwh4zc2qVM,Glow Worm,0,130064,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.74,0.512,7,-8.373,1,0.0507,0.757,0,0.361,0.837,146.037,4
6FY2h8LhZnDLz2qLiDu0kw,Aime Moi Emma,0,146693,0,['Dranem'],['4CS6boY7NQGD74SkUvlqp4'],1923,0.57,0.277,5,-15.736,1,0.0648,0.962,0,0.318,0.801,76.632,4
6Gevw7gzy3smhlriQzlCVG,Couplets De La Haut,0,115160,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1923,0.481,0.221,1,-17.99,0,0.163,0.995,1.78E-06,0.47,0.743,88.538,4
6HoPH5h3TciXJ81NMl8iLa,Chapter 4.19 - Król Maciuś Pierwszy,0,130100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.727,0.225,1,-19.104,1,0.946,0.799,0,0.289,0.759,89.93,4
6I5AhUEoLQuB6odxCHkOkF,Chapter 6.13 - Król Maciuś na wyspie bezludnej,0,130300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.632,0.27,6,-18.826,0,0.955,0.754,0,0.217,0.679,172.087,3
6K4oMrPmbMB9chN0ciIId1,Chapter 10.20 & Chapter 11.1 - Król Maciuś Pierwszy,0,171800,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.699,0.233,1,-18.8,1,0.952,0.816,0,0.297,0.748,88.521,4
6Kw6lAZTiaEXeGAt9tWRPW,Chapter 1.17 - Król Maciuś na wyspie bezludnej,0,130200,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.701,0.218,9,-20.173,1,0.937,0.74,0,0.275,0.769,106.886,5
6LAMHr6Zzx6q8h0BtL2toL,Camel - Remasterizado,0,186080,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/9/1923,0.323,0.458,1,-15.815,1,0.0526,0.97,0.928,0.112,0.542,186.768,4
6MCBm0UEgZvHFhFphpHkE6,Chapter 4.6 - Król Maciuś na wyspie bezludnej,0,126600,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.706,0.236,1,-19.804,1,0.963,0.735,0,0.267,0.612,77.222,4
6MYjAgM6IoAg0wy1DdQ4ps,Chapter 4.6 - Król Maciuś Pierwszy,0,138000,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.742,0.216,1,-19.177,1,0.954,0.683,0,0.375,0.723,61.763,4
6NeOadIfI7E2hQUjOoXaWg,Chapter 4.18 - Król Maciuś Pierwszy,0,138400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.704,0.229,1,-18.901,1,0.951,0.671,0,0.316,0.652,132.249,4
6NihRltpEeIeDoHamPnExz,Chapter 1.3 - Król Maciuś Pierwszy,0,133300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.72,0.251,1,-19.87,1,0.953,0.743,0,0.205,0.776,75.423,3
6OG1iI787pEJQyg3yYb4Nh,Chapter 7.8 - Król Maciuś Pierwszy,0,179400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.636,0.231,1,-18.63,1,0.957,0.881,0,0.312,0.742,83.052,3
6RBEtb7KtGs9RfCPzd2xAs,Chapter 3.7 - Król Maciuś na wyspie bezludnej,0,126500,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.716,0.247,1,-19.049,1,0.932,0.699,0,0.135,0.685,116.454,1
6UPr5yoTldqFcXRYknpKfX,Chapter 3.10 - Król Maciuś Pierwszy,0,126700,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.689,0.261,4,-20.064,1,0.958,0.669,0,0.192,0.511,70.542,3
6VWSJhuxjaIQdsE37xXfDj,Great is Thy Faithfulness,0,256981,0,['4509 STARPASS Prodcutions'],['7Ir39wGyJWCQ9gmRqMlOvR'],1923,0.628,0.091,0,-18.878,1,0.0398,0.784,0.000944,0.102,0.152,130.486,3
6VxqaPXBuA7vXG0qMziTad,Chapter 9.15 - Król Maciuś Pierwszy,0,135900,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.691,0.254,1,-19.755,1,0.957,0.743,0,0.134,0.723,75.909,5
6WIA6NcF3TsJq8IPkI9xV9,Chapter 3.14 - Król Maciuś na wyspie bezludnej,0,125300,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.716,0.262,1,-19.258,1,0.944,0.808,0,0.323,0.813,115.352,3
6Yp5scn9D2lexZvP24tyDU,Chapter 6.20 & Chapter 7.1 - Król Maciuś na wyspie bezludnej,0,135400,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.696,0.239,1,-20.469,1,0.95,0.765,0,0.13,0.746,74.007,3
6ZXSspKemSC7pFPUMY1ISM,Chapter 4.10 - Król Maciuś Pierwszy,0,130100,0,['Janusz Korczak'],['4hLtcEEpjCmBtTnDdzRV4J'],12/27/1923,0.633,0.261,5,-18.869,0,0.959,0.797,0,0.226,0.768,165.835,3
